"_id",addTurbine,changedPower,changedSimSpeed,changedWind,correctPower,powerStats.correct,powerStats.medianTimeOnTask,powerStats.over,powerStats.under,repairedTurbine,turbineOnOff,userId
5a00fcaa3a1babbf737c2054,false,false,false,false,,,,,,false,false,168123322.1487873158
5a00fcaa3a1babbf737c2055,true,false,false,false,,,,,,false,false,493479254.1487861066
5a00fcaa3a1babbf737c2056,true,false,false,false,,,,,,false,false,1371047533.1488224492
5a00fcaa3a1babbf737c2057,true,false,false,false,,,,,,false,false,1916745181.1488310997
5a00fcaa3a1babbf737c2058,false,false,false,false,,,,,,false,false,2035809347.1488284543
5a00fcaa3a1babbf737c2059,false,false,false,false,,,,,,false,false,333521575.1487249492
5a00fcaa3a1babbf737c205a,false,false,false,false,,,,,,false,false,486747472.1488284636
5a00fcaa3a1babbf737c205b,false,false,false,false,,,,,,false,false,766948555.1488322789
5a00fcaa3a1babbf737c205c,false,false,false,false,,,,,,false,false,1045458352.1488358418
5a00fcaa3a1babbf737c205d,false,false,false,false,,,,,,false,false,1139293643.1488380193
5a00fcaa3a1babbf737c205e,false,false,false,false,,,,,,false,false,1426898976.1488358907
5a00fcaa3a1babbf737c205f,false,false,false,false,,,,,,false,false,165290890.1488351620
5a00fcaa3a1babbf737c2060,false,false,false,false,,,,,,false,false,2037341545.1488376898
5a00fcaa3a1babbf737c2061,true,false,false,false,,,,,,false,false,2083876598.1488354523
5a00fcaa3a1babbf737c2062,false,false,false,false,,,,,,false,false,265156922.1488373604
5a00fcaa3a1babbf737c2063,true,false,false,false,,,,,,false,false,294846751.1488375731
5a00fcaa3a1babbf737c2064,false,false,false,false,,,,,,false,false,394779057.1488393758
5a00fcaa3a1babbf737c2065,true,false,false,false,,,,,,false,false,51680778.1488356242
5a00fcaa3a1babbf737c2066,false,false,false,false,,,,,,false,false,818838928.1488399039
5a00fcaa3a1babbf737c2067,true,false,false,false,,,,,,false,false,870852119.1488357230
5a00fcaa3a1babbf737c2068,true,false,false,false,,,,,,false,false,982076830.1488381317
5a00fcaa3a1babbf737c2069,false,false,false,false,,,,,,false,false,655149388.1488460704
5a00fcaa3a1babbf737c206a,true,false,false,false,,,,,,false,false,797896018.1488464764
5a00fcaa3a1babbf737c206b,true,false,false,false,,,,,,false,false,1175202886.1488528703
5a00fcaa3a1babbf737c206c,true,false,false,false,,,,,,false,false,1151099816.1488824985
5a00fcaa3a1babbf737c206d,false,false,false,false,,,,,,false,false,122391215.1488911939
5a00fcaa3a1babbf737c206e,true,false,false,false,,,,,,false,false,311659493.1488914308
5a00fcaa3a1babbf737c206f,false,false,false,false,,,,,,false,false,365515328.1488912737
5a00fcaa3a1babbf737c2070,true,false,false,false,,,,,,false,false,1843566253.1488290532
5a00fcaa3a1babbf737c2071,false,false,false,false,,,,,,false,false,2112202974.1489161706
5a00fcaa3a1babbf737c2072,false,false,false,false,,,,,,false,false,706107145.1489331642
5a00fcaa3a1babbf737c2073,false,false,false,false,,,,,,false,false,1478248998.1489426778
5a00fcaa3a1babbf737c2074,true,false,false,false,,,,,,false,false,800725198.1489418881
5a00fcaa3a1babbf737c2075,false,false,false,false,,,,,,false,false,125488296.1489685046
5a00fcaa3a1babbf737c2076,true,false,false,false,,,,,,false,false,1929273842.1489665626
5a00fcaa3a1babbf737c2077,false,false,false,false,,,,,,false,false,353847404.1489670938
5a00fcaa3a1babbf737c2078,false,false,false,false,,,,,,false,false,394779057.1489668235
5a00fcaa3a1babbf737c2079,true,false,false,false,,,,,,false,false,86853342.1489665522
5a00fcaa3a1babbf737c207a,false,false,false,false,,,,,,false,false,963208447.1489775055
5a00fcaa3a1babbf737c207b,false,false,false,false,,,,,,false,false,1830885111.1490029457
5a00fcaa3a1babbf737c207c,true,false,false,false,,,,,,false,false,1934372172.1490024596
5a00fcaa3a1babbf737c207d,true,false,false,false,,,,,,false,false,2030734630.1478982713
5a00fcaa3a1babbf737c207e,false,false,false,false,,,,,,false,false,1473454456.1487808000
5a00fcaa3a1babbf737c207f,true,false,false,false,,,,,,false,false,1481896242.1490163574
5a00fcaa3a1babbf737c2080,false,false,false,false,,,,,,false,false,412598884.1490205170
5a00fcaa3a1babbf737c2081,false,false,false,false,,,,,,false,false,1300435094.1490264341
5a00fcaa3a1babbf737c2082,false,false,false,false,,,,,,false,false,1766055166.1487327981
5a00fcaa3a1babbf737c2083,true,false,false,false,,,,,,false,false,1993334953.1490291647
5a00fcaa3a1babbf737c2084,true,false,false,false,,,,,,false,false,567986300.1490470148
5a00fcaa3a1babbf737c2085,false,false,false,false,,,,,,false,false,436391673.1487873792
5a00fcaa3a1babbf737c2086,false,false,false,false,,,,,,false,false,1212533741.1490596307
5a00fcaa3a1babbf737c2087,true,false,false,false,,,,,,false,false,311335216.1490619487
5a00fcaa3a1babbf737c2088,true,false,false,false,,,,,,false,false,1495798328.1490721904
5a00fcaa3a1babbf737c2089,false,false,false,false,,,,,,false,false,164842831.1490785547
5a00fcaa3a1babbf737c208a,false,false,false,false,,,,,,false,false,418127848.1490885277
5a00fcaa3a1babbf737c208b,false,false,false,false,,,,,,false,false,788748342.1490873785
5a00fcaa3a1babbf737c208c,true,false,false,false,,,,,,false,false,128919211.1491326409
5a00fcaa3a1babbf737c208d,false,false,false,false,,,,,,false,false,688833315.1491331096
5a00fcaa3a1babbf737c208e,false,false,false,false,,,,,,false,false,1418520468.1492003170
5a00fcaa3a1babbf737c208f,true,false,false,false,,,,,,false,false,1432991670.1491992686
5a00fcaa3a1babbf737c2090,false,false,false,false,,,,,,false,false,1720600879.1492034074
5a00fcaa3a1babbf737c2091,false,false,false,false,,,,,,false,false,1499245900.1490400000
5a00fcaa3a1babbf737c2092,false,false,false,false,,,,,,false,false,394779057.1492225157
5a00fcaa3a1babbf737c2093,false,false,false,false,,,,,,false,false,429653023.1492375087
5a00fcaa3a1babbf737c2094,true,false,false,false,,,,,,false,false,1860978899.1492518874
5a00fcaa3a1babbf737c2095,true,false,false,false,,,,,,false,false,1736330610.1492606415
5a00fcaa3a1babbf737c2096,true,false,false,false,,,,,,false,false,600865076.1489651132
5a00fcaa3a1babbf737c2097,false,false,false,false,,,,,,false,false,1576468636.1492692620
5a00fcaa3a1babbf737c2098,true,false,false,false,,,,,,false,false,2104917858.1492682340
5a00fcaa3a1babbf737c2099,true,false,false,false,,,,,,false,false,939191274.1492679742
5a00fcaa3a1babbf737c209a,false,false,false,false,,,,,,false,false,1499245900.1492992000
5a00fcaa3a1babbf737c209b,false,false,false,false,,,,,,false,false,645008777.1493199747
5a00fcaa3a1babbf737c209c,true,false,false,false,,,,,,false,false,2032032034.1493302074
5a00fcaa3a1babbf737c209d,false,false,false,false,,,,,,false,false,1050072792.1444634000
5a00fcaa3a1babbf737c209e,false,false,false,false,,,,,,false,false,1898962596.1468484524
5a00fcaa3a1babbf737c209f,false,false,false,false,,,,,,false,false,199155436.1493462963
5a00fcaa3a1babbf737c20a0,false,false,false,false,,,,,,false,false,1539345865.1493583254
5a00fcaa3a1babbf737c20a1,false,false,false,false,,,,,,false,false,394779057.1493586163
5a00fcaa3a1babbf737c20a2,false,false,false,false,,,,,,false,false,883347285.1493632055
5a00fcaa3a1babbf737c20a3,true,false,false,false,,,,,,false,false,1010843215.1493813821
5a00fcaa3a1babbf737c20a4,true,false,false,false,,,,,,false,false,1055526434.1493813423
5a00fcaa3a1babbf737c20a5,false,false,false,false,,,,,,false,false,1185467221.1493827591
5a00fcaa3a1babbf737c20a6,true,false,false,false,,,,,,false,false,1187904088.1493813392
5a00fcaa3a1babbf737c20a7,false,false,false,false,,,,,,false,false,1322773457.1493824687
5a00fcaa3a1babbf737c20a8,true,false,false,false,,,,,,false,false,1373420474.1493813448
5a00fcaa3a1babbf737c20a9,false,false,false,false,,,,,,false,false,1570147586.1493813415
