_id,addTurbine,changedPower,changedSimSpeed,changedWind,correctPower,powerStats.correct,powerStats.medianTimeOnTask,powerStats.over,powerStats.under,repairedTurbine,turbineOnOff,userId
ObjectId(5a4ab25e3a1bab5bf9fc2a99),false,false,false,false,,,,,,false,false,2055080726.1498405895
ObjectId(5a4ab25e3a1bab5bf9fc2a9a),true,false,false,false,,,,,,false,false,647879605.1498397335
ObjectId(5a4ab25e3a1bab5bf9fc2a9b),false,false,false,false,,,,,,false,false,1edb7974-b739-466c-b1f7-5e1cf0e75703
ObjectId(5a4ab25e3a1bab5bf9fc2a9c),false,true,true,true,false,0,39,0,1,false,false,2c290b88-9bcf-50ca-bd4e-b3ec9f8040d4
ObjectId(5a4ab25e3a1bab5bf9fc2a9d),false,true,true,true,false,0,11,0,1,false,false,341a621c-7251-de3b-4265-0c751c600384
ObjectId(5a4ab25e3a1bab5bf9fc2a9e),false,false,false,false,,,,,,false,false,36ecf51e-2168-4520-8708-8428ff04eada
ObjectId(5a4ab25e3a1bab5bf9fc2a9f),false,false,false,false,,,,,,false,false,3dd31e60-fdad-4512-846c-c8bc6928866f
ObjectId(5a4ab25e3a1bab5bf9fc2aa0),true,true,true,true,true,0.16153846153846155,14,0,0.8384615384615385,false,false,6cdfab4b-ec1f-a3cc-ca1e-b700e2cd34ed
ObjectId(5a4ab25e3a1bab5bf9fc2aa1),false,false,false,false,,,,,,false,false,a2f76093-e228-4750-8a3e-b8275f479541
ObjectId(5a4ab25e3a1bab5bf9fc2aa2),false,false,false,false,,,,,,false,false,e41aa015-edf1-430d-8f8f-5e35b58a7074
ObjectId(5a4ab25e3a1bab5bf9fc2aa3),false,false,false,false,,,,,,false,false,0a69155e-7c6e-4d1b-92cd-310c7d7f20b8
ObjectId(5a4ab25e3a1bab5bf9fc2aa4),false,false,false,false,,,,,,false,false,39b84f55-022a-444b-a63a-f35273f96069
ObjectId(5a4ab25e3a1bab5bf9fc2aa5),false,true,true,true,false,0,10,0,1,false,false,40260db6-32f8-d08e-63ac-e1dc298b3be8
ObjectId(5a4ab25e3a1bab5bf9fc2aa6),false,false,false,false,,,,,,false,false,646fba4b-4b2c-4aa6-82ae-a08dadd1e2c9
ObjectId(5a4ab25e3a1bab5bf9fc2aa7),true,false,false,false,,,,,,false,false,729499006.1498676126
ObjectId(5a4ab25e3a1bab5bf9fc2aa8),false,true,true,true,false,0,9,0,1,false,false,93b4ebc1-063e-56ce-1748-3f665e26627c
ObjectId(5a4ab25e3a1bab5bf9fc2aa9),false,false,false,false,,,,,,false,false,9523de1c-ff0b-42f2-9187-df206b31a0d4
ObjectId(5a4ab25e3a1bab5bf9fc2aaa),false,false,false,false,,,,,,false,false,9658ea95-599c-4528-b593-c2e07043269f
ObjectId(5a4ab25e3a1bab5bf9fc2aab),true,true,true,true,true,0.0038797284190106693,10,0.05625606207565471,0.9398642095053347,true,true,ace6bee2-fad9-ad8e-658d-a5f03c167ce8
ObjectId(5a4ab25e3a1bab5bf9fc2aac),false,false,false,false,,,,,,false,false,bb7b6914-1f56-431b-9c88-0e506a827747
ObjectId(5a4ab25e3a1bab5bf9fc2aad),true,true,true,true,true,0.0473186119873817,15,0.3280757097791798,0.6246056782334385,false,true,bc92bdd5-b49c-fd7a-bd06-3fae80a50b0f
ObjectId(5a4ab25e3a1bab5bf9fc2aae),false,false,false,false,,,,,,false,false,c0031bc8-29aa-43e1-b881-6260341d86d3
ObjectId(5a4ab25e3a1bab5bf9fc2aaf),false,false,false,false,,,,,,false,false,c5f81005-7803-485f-9bf6-35903c8d07e4
ObjectId(5a4ab25e3a1bab5bf9fc2ab0),true,true,true,true,true,9.262481896058113e-05,11,1.543746982676352e-05,0.9998919377112127,false,true,c7493842-a7f6-a8cc-1af0-6d681c6196d7
ObjectId(5a4ab25e3a1bab5bf9fc2ab1),true,true,true,true,true,0.6144144144144145,10,0.01756756756756757,0.36801801801801803,true,true,c990a46a-04a0-644e-04e8-49faf3418c28
ObjectId(5a4ab25e3a1bab5bf9fc2ab2),true,true,true,true,false,0,15,0.3023255813953488,0.6976744186046512,false,true,d154ea85-303d-2ec2-c1de-d1a4a7f7aa56
ObjectId(5a4ab25e3a1bab5bf9fc2ab3),false,false,false,false,,,,,,false,false,434757250.1498734767
ObjectId(5a4ab25e3a1bab5bf9fc2ab4),false,false,false,false,,,,,,false,false,587842601.1498817534
ObjectId(5a4ab25e3a1bab5bf9fc2ab5),false,false,false,false,,,,,,false,false,1498176000.1498176000
ObjectId(5a4ab25e3a1bab5bf9fc2ab6),false,false,false,false,,,,,,false,false,1674713600.1498895687
ObjectId(5a4ab25e3a1bab5bf9fc2ab7),false,false,false,false,,,,,,false,false,1771033345.1498129927
ObjectId(5a4ab25e3a1bab5bf9fc2ab8),false,false,false,false,,,,,,false,false,1976451861.1499078500
ObjectId(5a4ab25e3a1bab5bf9fc2ab9),false,false,false,false,,,,,,false,false,153791459.1499152003
ObjectId(5a4ab25e3a1bab5bf9fc2aba),false,false,false,false,,,,,,false,false,1652743812.1499169747
ObjectId(5a4ab25e3a1bab5bf9fc2abb),false,false,false,false,,,,,,false,false,2143785219.1499169806
ObjectId(5a4ab25e3a1bab5bf9fc2abc),true,true,true,true,true,2.0166224019790904e-05,4,0.00033833281542011885,0.99964150096056,true,true,31e3b01f-5ac0-d552-eb84-7d6fc018320d
ObjectId(5a4ab25e3a1bab5bf9fc2abd),false,false,false,false,,,,,,false,false,320005152.1499169104
ObjectId(5a4ab25e3a1bab5bf9fc2abe),false,false,false,false,,,,,,false,false,3341e1c2-421f-4124-b889-968d76fa6fab
ObjectId(5a4ab25e3a1bab5bf9fc2abf),false,false,false,false,,,,,,false,false,5a935f09-e715-4e0f-842b-b60952293257
ObjectId(5a4ab25e3a1bab5bf9fc2ac0),true,false,false,false,,,,,,false,false,617748564.1499154247
ObjectId(5a4ab25e3a1bab5bf9fc2ac1),false,false,false,false,,,,,,false,false,ef9e31dc-d0fe-4b17-8669-abcdef934e5e
ObjectId(5a4ab25e3a1bab5bf9fc2ac2),false,false,false,false,,,,,,false,false,10642629-5e72-4db7-8a04-653e1d7ad549
ObjectId(5a4ab25e3a1bab5bf9fc2ac3),false,false,false,false,,,,,,false,false,1b76fa57-77cb-4f51-8233-3c8877ae899e
ObjectId(5a4ab25e3a1bab5bf9fc2ac4),false,false,false,false,,,,,,false,false,3e8c3a37-a367-490e-ac1f-edd338d4d71c
ObjectId(5a4ab25e3a1bab5bf9fc2ac5),true,true,true,true,true,0.2830188679245283,10.5,0.08086253369272237,0.6361185983827493,false,true,59e8d99a-348f-afc9-d52c-091eac2cd9f3
ObjectId(5a4ab25e3a1bab5bf9fc2ac6),true,true,true,true,true,0.17592592592592593,5,0.046296296296296294,0.7777777777777778,false,false,92e3f24d-7a4d-97a0-d2ec-376101ec33f7
ObjectId(5a4ab25e3a1bab5bf9fc2ac7),false,false,false,false,,,,,,false,false,9d58828d-1ff9-4a26-bc9c-86a7acb8c099
ObjectId(5a4ab25e3a1bab5bf9fc2ac8),false,false,false,false,,,,,,false,false,a1eaaa5d-d3b2-4203-b1c9-c2bb382d0b7f
ObjectId(5a4ab25e3a1bab5bf9fc2ac9),false,false,false,false,,,,,,false,false,b5cf0c76-0a89-4929-b788-c02744e96d36
ObjectId(5a4ab25e3a1bab5bf9fc2aca),false,false,false,false,,,,,,false,false,b826ac30-92e0-4582-a6f8-8ab22aac20b7
ObjectId(5a4ab25e3a1bab5bf9fc2acb),false,false,false,false,,,,,,false,false,00a8ec4b-6cb2-4879-86f2-2fb975ab550e
ObjectId(5a4ab25e3a1bab5bf9fc2acc),false,false,false,false,,,,,,false,false,080e6729-c9fc-4ccc-9d99-b2065287a8b7
ObjectId(5a4ab25e3a1bab5bf9fc2acd),false,false,false,false,,,,,,false,false,11a60845-b4b0-4f2f-be4e-ebc7aa9e23f8
ObjectId(5a4ab25e3a1bab5bf9fc2ace),true,true,true,true,true,0.4823529411764706,4,0,0.5176470588235295,false,false,17c20a33-7a5e-96bf-6283-e7da0f87aed7
ObjectId(5a4ab25e3a1bab5bf9fc2acf),false,false,false,false,,,,,,false,false,1d9d30da-0f0b-4027-af47-e0962fd75058
ObjectId(5a4ab25e3a1bab5bf9fc2ad0),false,false,false,false,,,,,,false,false,1f1b7f85-cd61-4b64-a14f-b8021d854b21
ObjectId(5a4ab25e3a1bab5bf9fc2ad1),false,false,false,false,,,,,,false,false,1f780201-e8e7-41d1-80e4-46503c55e9eb
ObjectId(5a4ab25e3a1bab5bf9fc2ad2),true,true,true,true,true,0.05103402268178786,8,0.3322214809873249,0.6167444963308872,true,true,20e2c0fd-d657-fa21-fc87-15d9d82864e2
ObjectId(5a4ab25e3a1bab5bf9fc2ad3),false,false,false,false,,,,,,false,false,234820318.1499323367
ObjectId(5a4ab25e3a1bab5bf9fc2ad4),false,false,false,false,,,,,,false,false,23daacb2-4622-4f61-a74c-3e365b0c50a0
ObjectId(5a4ab25e3a1bab5bf9fc2ad5),true,true,true,true,true,0.23523763802208353,8,0.14114258281325012,0.6236197791646664,true,true,2438b782-312b-b078-a37f-0de667fbc220
ObjectId(5a4ab25e3a1bab5bf9fc2ad6),true,true,true,true,true,0.1569544164301219,15,0.1307396894306228,0.7123058941392553,true,true,2b94c6e2-8f8b-58f3-446f-c68533b2eedd
ObjectId(5a4ab25e3a1bab5bf9fc2ad7),false,false,false,false,,,,,,false,false,3588d078-3a2d-4fa0-aaf3-5546840b1325
ObjectId(5a4ab25e3a1bab5bf9fc2ad8),false,false,false,false,,,,,,false,false,40dcc20f-44b0-4774-a57a-d45da6b60973
ObjectId(5a4ab25e3a1bab5bf9fc2ad9),false,false,false,false,,,,,,false,false,417466d5-a71d-4690-8df8-b4f322bf6975
ObjectId(5a4ab25e3a1bab5bf9fc2ada),true,true,true,true,true,0.013603532801916096,8,0.004228883649564013,0.9821675835485199,true,true,424e7c50-c0f8-d75c-13d3-3a6e1d5b269b
ObjectId(5a4ab25e3a1bab5bf9fc2adb),false,false,false,false,,,,,,false,false,50545178-7811-4923-aebb-b0c78a966c41
ObjectId(5a4ab25e3a1bab5bf9fc2adc),false,false,false,false,,,,,,false,false,516105d7-0f3a-4f0f-87b6-535593e9150d
ObjectId(5a4ab25e3a1bab5bf9fc2add),false,false,false,false,,,,,,false,false,56db784b-685a-4d88-b6b7-dbb80fd3e2f3
ObjectId(5a4ab25e3a1bab5bf9fc2ade),true,false,false,false,,,,,,false,false,594707067.1499351431
ObjectId(5a4ab25e3a1bab5bf9fc2adf),false,false,false,false,,,,,,false,false,78758e4d-5fc1-4e2a-93a5-b8f5d4bd4938
ObjectId(5a4ab25e3a1bab5bf9fc2ae0),true,true,true,true,true,0.1835837303041407,10.5,0.14913887871015025,0.667277390985709,true,true,7920b315-7f72-9bfd-b7dc-c8c1b1396f64
ObjectId(5a4ab25e3a1bab5bf9fc2ae1),true,true,true,true,false,0,10.5,0.38235294117647056,0.6176470588235294,false,false,7a3b9677-1393-ad77-4ab5-ad6a9cd718aa
ObjectId(5a4ab25e3a1bab5bf9fc2ae2),true,true,true,true,false,0,11,0.42468800197701717,0.5753119980229828,true,true,808e0977-b639-27fd-83e3-ce7dde07d45b
ObjectId(5a4ab25e3a1bab5bf9fc2ae3),true,true,true,true,false,0,17,0,1,false,false,875c882e-00f6-a1b0-1fd6-87421279fad7
ObjectId(5a4ab25e3a1bab5bf9fc2ae4),true,true,true,true,true,0.016780341270036688,7,0.002240661857040849,0.9809789968729224,true,true,8a73a284-f7dd-a74e-f440-6c9b00cc525f
ObjectId(5a4ab25e3a1bab5bf9fc2ae5),false,false,false,false,,,,,,false,false,a0c862ca-258d-4b3e-98b7-8994adab01b6
ObjectId(5a4ab25e3a1bab5bf9fc2ae6),false,false,false,false,,,,,,false,false,a2252137-5639-44aa-81d1-8859e069dfb5
ObjectId(5a4ab25e3a1bab5bf9fc2ae7),true,true,true,true,true,0.1412639405204461,8,0.17472118959107807,0.6840148698884758,true,true,a37a8b2a-12c3-8b54-5d92-dc0c09400b76
ObjectId(5a4ab25e3a1bab5bf9fc2ae8),false,false,false,false,,,,,,false,false,a61d42a8-ec16-409f-9d7a-94b764d587af
ObjectId(5a4ab25e3a1bab5bf9fc2ae9),false,false,false,false,,,,,,false,false,a6541f2b-b22b-4594-97dd-6c3b70c20b17
ObjectId(5a4ab25e3a1bab5bf9fc2aea),false,false,false,false,,,,,,false,false,b339a2b1-c196-4db9-8f96-1eae6b351023
ObjectId(5a4ab25e3a1bab5bf9fc2aeb),true,true,true,true,false,0,8,0,1,false,false,bbbb67d7-5857-ccfa-81ef-a39669e69022
ObjectId(5a4ab25e3a1bab5bf9fc2aec),false,false,false,false,,,,,,false,false,bcbdc2f0-cedb-4ce9-920d-6dfda5c51f0f
ObjectId(5a4ab25e3a1bab5bf9fc2aed),false,false,false,false,,,,,,false,false,d0eafbbb-5468-4e91-b8f1-6f788768086b
ObjectId(5a4ab25e3a1bab5bf9fc2aee),false,false,false,false,,,,,,false,false,dbcbf5fe-db8c-45fd-8afd-588c27db60a7
ObjectId(5a4ab25e3a1bab5bf9fc2aef),true,true,true,true,true,0.11843534951104673,10,0.1629844259326331,0.7185802245563202,true,true,df65266d-96c5-12ce-b9aa-bcb2a0b3a7ca
ObjectId(5a4ab25e3a1bab5bf9fc2af0),false,false,false,false,,,,,,false,false,f25f5e43-8e02-416b-8a61-690c5c64e66a
ObjectId(5a4ab25e3a1bab5bf9fc2af1),false,false,false,false,,,,,,false,false,f712531e-c505-4d53-916c-ccbc371fdc69
ObjectId(5a4ab25e3a1bab5bf9fc2af2),false,false,false,false,,,,,,false,false,fc639e63-aa5b-4145-bdf2-5396bccd71cd
ObjectId(5a4ab25e3a1bab5bf9fc2af3),true,true,true,true,true,0.2312820512820513,11,0.10666666666666667,0.662051282051282,true,true,fc9f9411-55a3-97eb-1265-f1ac5149b628
ObjectId(5a4ab25e3a1bab5bf9fc2af4),false,false,false,false,,,,,,false,false,07863689-7661-4a25-b2c5-7afde0b69b29
ObjectId(5a4ab25e3a1bab5bf9fc2af5),false,false,false,false,,,,,,false,false,1236973282.1499428912
ObjectId(5a4ab25e3a1bab5bf9fc2af6),false,false,false,false,,,,,,false,false,5a7e7b56-f2d1-48b0-99a4-b58123d69a13
ObjectId(5a4ab25e3a1bab5bf9fc2af7),false,false,false,false,,,,,,false,false,81120e35-75e0-4297-bd9b-1a7eb287ee98
ObjectId(5a4ab25e3a1bab5bf9fc2af8),true,true,true,true,true,0.12367491166077739,3,0.1353356890459364,0.7409893992932862,true,true,9faeb282-3275-0a12-03e1-7f7802735ccf
ObjectId(5a4ab25e3a1bab5bf9fc2af9),true,true,true,true,true,0.30788804071246817,8,0.11195928753180662,0.5801526717557252,true,true,a10148d5-3813-eac9-52c2-2ab8801cb5ec
ObjectId(5a4ab25e3a1bab5bf9fc2afa),false,false,false,false,,,,,,false,false,432636508.1499522365
ObjectId(5a4ab25e3a1bab5bf9fc2afb),true,false,false,false,,,,,,false,false,837058000.1499597817
ObjectId(5a4ab25e3a1bab5bf9fc2afc),false,false,false,false,,,,,,false,false,58743a7f-de7a-44bd-b1e9-ec821c0714de
ObjectId(5a4ab25e3a1bab5bf9fc2afd),true,true,true,true,true,0.13117206982543642,8,0.11920199501246882,0.7496259351620947,true,false,cc6d6652-2395-2355-c0ac-b6b340625893
ObjectId(5a4ab25e3a1bab5bf9fc2afe),false,false,false,false,,,,,,false,false,3d83c5ca-04e8-41c7-b45b-d7dd882ac800
ObjectId(5a4ab25e3a1bab5bf9fc2aff),false,false,false,false,,,,,,false,false,1751821827.1499939857
ObjectId(5a4ab25e3a1bab5bf9fc2b00),false,false,false,false,,,,,,false,false,9fd4bce4-8446-46c7-9609-9f23264a1c50
ObjectId(5a4ab25e3a1bab5bf9fc2b01),false,false,false,false,,,,,,false,false,1781303182.1500019279
ObjectId(5a4ab25e3a1bab5bf9fc2b02),false,false,false,false,,,,,,false,false,434757250.1500029209
ObjectId(5a4ab25e3a1bab5bf9fc2b03),true,false,false,false,,,,,,false,false,1644418099.1500166950
ObjectId(5a4ab25e3a1bab5bf9fc2b04),false,false,false,false,,,,,,false,false,1061633374.1500387299
ObjectId(5a4ab25e3a1bab5bf9fc2b05),true,false,false,false,,,,,,false,false,558247322.1500407975
ObjectId(5a4ab25e3a1bab5bf9fc2b06),false,false,false,false,,,,,,false,false,110054509.1500496697
ObjectId(5a4ab25e3a1bab5bf9fc2b07),true,false,false,false,,,,,,false,false,160158435.1500451184
ObjectId(5a4ab25e3a1bab5bf9fc2b08),false,false,false,false,,,,,,false,false,1947959954.1500495845
ObjectId(5a4ab25e3a1bab5bf9fc2b09),false,false,false,false,,,,,,false,false,0524d990-1ab7-4533-b8c0-5a9ae09d5dde
ObjectId(5a4ab25e3a1bab5bf9fc2b0a),true,false,false,false,,,,,,false,false,1834480930.1500549318
ObjectId(5a4ab25e3a1bab5bf9fc2b0b),true,true,true,true,true,0.2508574228319451,7,0.13326800587947085,0.615874571288584,true,true,54c78b01-c78a-5960-08c5-100a7d68cb31
ObjectId(5a4ab25e3a1bab5bf9fc2b0c),false,false,false,false,,,,,,false,false,bc2ebc51-4eaa-45ed-b285-cd1626a04cff
ObjectId(5a4ab25e3a1bab5bf9fc2b0d),false,false,false,false,,,,,,false,false,1940726897.1500897309
ObjectId(5a4ab25e3a1bab5bf9fc2b0e),false,false,false,false,,,,,,false,false,610028654.1500884374
ObjectId(5a4ab25e3a1bab5bf9fc2b0f),true,true,true,true,true,0.35374149659863946,7,0.16326530612244897,0.48299319727891155,false,true,968f4405-4643-efbc-2a6a-45002ce665b0
ObjectId(5a4ab25e3a1bab5bf9fc2b10),false,false,false,false,,,,,,false,false,ca5e95c3-d10f-4003-8db6-c11683f1e837
ObjectId(5a4ab25e3a1bab5bf9fc2b11),true,true,true,true,true,0.03503035964502569,7,0.17188229799159271,0.7930873423633816,true,true,401420be-e4d7-7e41-32aa-c653abd481a3
ObjectId(5a4ab25e3a1bab5bf9fc2b12),false,false,false,false,,,,,,false,false,610667e0-0286-491c-9e63-027a21d70be6
ObjectId(5a4ab25e3a1bab5bf9fc2b13),false,false,false,false,,,,,,false,false,434757250.1501328665
ObjectId(5a4ab25e3a1bab5bf9fc2b14),true,false,false,false,,,,,,false,false,1002443960.1501583446
ObjectId(5a4ab25e3a1bab5bf9fc2b15),false,false,false,false,,,,,,false,false,460946659.1491552501
ObjectId(5a4ab25e3a1bab5bf9fc2b16),false,false,false,false,,,,,,false,false,1604797005.1501763994
ObjectId(5a4ab25e3a1bab5bf9fc2b17),false,false,false,false,,,,,,false,false,1499245900.1500768000
ObjectId(5a4ab25e3a1bab5bf9fc2b18),false,false,false,false,,,,,,false,false,972443326.1501946464
ObjectId(5a4ab25e3a1bab5bf9fc2b19),false,false,false,false,,,,,,false,false,241843518.1502091070
ObjectId(5a4ab25e3a1bab5bf9fc2b1a),true,true,true,true,true,0.22317596566523606,6.5,0,0.776824034334764,false,false,59568801-56d7-2c68-cc37-f32dd7f3de58
ObjectId(5a4ab25e3a1bab5bf9fc2b1b),false,false,false,false,,,,,,false,false,7b0d216c-96a0-4683-85cc-137a6e47bf6b
ObjectId(5a4ab25e3a1bab5bf9fc2b1c),false,false,false,false,,,,,,false,false,1760052276.1502450179
ObjectId(5a4ab25e3a1bab5bf9fc2b1d),false,false,false,false,,,,,,false,false,1615165340.1502621381
ObjectId(5a4ab25e3a1bab5bf9fc2b1e),false,false,false,false,,,,,,false,false,434757250.1502622791
ObjectId(5a4ab25e3a1bab5bf9fc2b1f),true,false,false,false,,,,,,false,false,1765839854.1502801857
ObjectId(5a4ab25e3a1bab5bf9fc2b20),false,false,false,false,,,,,,false,false,284940780.1502856136
ObjectId(5a4ab25e3a1bab5bf9fc2b21),false,false,false,false,,,,,,false,false,1473454456.1500768000
ObjectId(5a4ab25e3a1bab5bf9fc2b22),true,false,false,false,,,,,,false,false,833049448.1502989044
ObjectId(5a4ab25e3a1bab5bf9fc2b23),false,false,false,false,,,,,,false,false,2057292239.1503076692
ObjectId(5a4ab25e3a1bab5bf9fc2b24),false,false,false,false,,,,,,false,false,321134623.1503261992
ObjectId(5a4ab25e3a1bab5bf9fc2b25),false,false,false,false,,,,,,false,false,280028409.1503573562
ObjectId(5a4ab25e3a1bab5bf9fc2b26),false,false,false,false,,,,,,false,false,926660214.1503803405
ObjectId(5a4ab25e3a1bab5bf9fc2b27),false,false,false,false,,,,,,false,false,1031571181.1503913281
ObjectId(5a4ab25e3a1bab5bf9fc2b28),false,false,false,false,,,,,,false,false,434757250.1503925223
ObjectId(5a4ab25e3a1bab5bf9fc2b29),false,false,false,false,,,,,,false,false,08ee373d-e20d-4684-930d-a5dbcdea45ae
ObjectId(5a4ab25e3a1bab5bf9fc2b2a),false,false,false,false,,,,,,false,false,2130981637.1503994259
ObjectId(5a4ab25e3a1bab5bf9fc2b2b),true,false,false,false,,,,,,false,false,217673488.1489997120
ObjectId(5a4ab25e3a1bab5bf9fc2b2c),false,false,false,false,,,,,,false,false,269928665.1504001570
ObjectId(5a4ab25e3a1bab5bf9fc2b2d),false,true,true,true,false,0,11,0,1,false,false,a53f9566-e6e1-d6a0-5d17-383f71c10cf7
ObjectId(5a4ab25e3a1bab5bf9fc2b2e),false,false,false,false,,,,,,false,false,da410b03-e75b-4abf-be96-27ce60a2809a
ObjectId(5a4ab25e3a1bab5bf9fc2b2f),false,false,false,false,,,,,,false,false,10b14344-b300-4af4-a64d-87bb5c3c1260
ObjectId(5a4ab25e3a1bab5bf9fc2b30),false,false,false,false,,,,,,false,false,1173411027.1504100373
ObjectId(5a4ab25e3a1bab5bf9fc2b31),true,true,true,true,true,0.11584028082492322,8,0.22465993856954805,0.6594997806055287,true,true,393473a0-a836-51f8-1678-3361e457a85c
ObjectId(5a4ab25e3a1bab5bf9fc2b32),true,false,false,false,,,,,,false,false,cdb10a7f-71db-dae5-0542-37eb4aad4461
ObjectId(5a4ab25e3a1bab5bf9fc2b33),false,false,false,false,,,,,,false,false,08e33e54-12e8-a6ce-d0d4-a5bb41b2310b
ObjectId(5a4ab25e3a1bab5bf9fc2b34),false,false,false,false,,,,,,false,false,f956a8cb-a1f5-276e-a3c1-62d6dff9134f
ObjectId(5a4ab25e3a1bab5bf9fc2b35),false,false,false,false,,,,,,false,false,67ef1d01-ef5b-c756-8d80-2986a6056835
ObjectId(5a4ab25e3a1bab5bf9fc2b36),false,false,false,false,,,,,,false,false,a76d6cae-a3c0-fecf-c296-7b2371914ecc
ObjectId(5a4ab25e3a1bab5bf9fc2b37),false,false,false,false,,,,,,false,false,29166112-d38a-8d66-47ee-e9e5f71b1655
ObjectId(5a4ab25e3a1bab5bf9fc2b38),false,false,false,false,,,,,,false,false,5ac18d7c-30ce-45f4-af34-17902b6eac00
ObjectId(5a4ab25e3a1bab5bf9fc2b39),false,false,false,false,,,,,,false,false,a9ce54c2-1181-a121-f7b2-78ae58e3c681
ObjectId(5a4ab25e3a1bab5bf9fc2b3a),false,false,false,false,,,,,,false,false,feaa63f9-927c-dddf-6634-ec009f77debe
ObjectId(5a4ab25e3a1bab5bf9fc2b3b),false,false,false,false,,,,,,false,false,6786024a-74a2-9a23-6d94-00edfb53a984
ObjectId(5a4ab25e3a1bab5bf9fc2b3c),false,false,false,false,,,,,,false,false,95b1bf58-6132-8491-f627-8f6440e51795
ObjectId(5a4ab25e3a1bab5bf9fc2b3d),false,false,false,false,,,,,,false,false,acbfcd88-7fdc-a1f6-7c2e-aec1275d6407
ObjectId(5a4ab25e3a1bab5bf9fc2b3e),false,false,false,false,,,,,,false,false,da01b7e0-f16d-ace8-50a3-5b9a0a65bb8b
ObjectId(5a4ab25e3a1bab5bf9fc2b3f),false,false,false,false,,,,,,false,false,1de18ebb-e336-abe0-5866-db657eed8499
ObjectId(5a4ab25e3a1bab5bf9fc2b40),false,false,false,false,,,,,,false,false,3e6121b5-1871-42d5-a12d-0ae266dee855
ObjectId(5a4ab25e3a1bab5bf9fc2b41),false,false,false,false,,,,,,false,false,d560bb78-0b2e-0ac5-f1ec-6b1cba46625f
ObjectId(5a4ab25e3a1bab5bf9fc2b42),false,false,false,false,,,,,,false,false,f7ce26d0-3b7c-8cfe-2bae-b7967ccf021a
ObjectId(5a4ab25e3a1bab5bf9fc2b43),false,false,false,false,,,,,,false,false,21f5a76e-06e8-6dd5-a626-1f3b7bd26c1c
ObjectId(5a4ab25e3a1bab5bf9fc2b44),false,false,false,false,,,,,,false,false,1e497a7d-c125-93c2-34e7-10873d09ec81
ObjectId(5a4ab25e3a1bab5bf9fc2b45),false,false,false,false,,,,,,false,false,99a8c3fe-e164-b782-feca-ad596387853b
ObjectId(5a4ab25e3a1bab5bf9fc2b46),true,false,false,false,,,,,,false,false,b9a0e36e-d1fe-97a5-fe4a-df261a837147
ObjectId(5a4ab25e3a1bab5bf9fc2b47),false,false,false,false,,,,,,false,false,1f1dc22e-a679-7717-9953-1b35dbc9371c
ObjectId(5a4ab25e3a1bab5bf9fc2b48),false,false,false,false,,,,,,false,false,24abb6da-21e9-d12f-95f9-575e1b150b7a
ObjectId(5a4ab25e3a1bab5bf9fc2b49),false,false,false,false,,,,,,false,false,352d2085-5db2-4b86-856c-b2674265af49
ObjectId(5a4ab25e3a1bab5bf9fc2b4a),false,false,false,false,,,,,,false,false,594c0f8a-7423-4d91-8944-c216a4630870
ObjectId(5a4ab25e3a1bab5bf9fc2b4b),false,false,false,false,,,,,,false,false,8c61195c-069f-141f-db51-6ab70a351ce9
ObjectId(5a4ab25e3a1bab5bf9fc2b4c),false,false,false,false,,,,,,false,false,1499245900.1503360000
ObjectId(5a4ab25e3a1bab5bf9fc2b4d),false,false,false,false,,,,,,false,false,6485a760-46e7-cf4e-7b05-732e339cf4b8
ObjectId(5a4ab25e3a1bab5bf9fc2b4e),true,false,false,false,,,,,,false,false,9480532d-faba-1608-9f9f-7a86ac048c84
ObjectId(5a4ab25e3a1bab5bf9fc2b4f),false,false,false,false,,,,,,false,false,ac21caf0-bd63-09d8-d8c2-5040fa2c306c
ObjectId(5a4ab25e3a1bab5bf9fc2b50),false,false,false,false,,,,,,false,false,5185e9f5-364e-4860-a8aa-05406daacabe
ObjectId(5a4ab25e3a1bab5bf9fc2b51),false,false,false,false,,,,,,false,false,e1327ef2-9258-879e-46ad-6484dc7ee3fe
ObjectId(5a4ab25e3a1bab5bf9fc2b52),false,false,false,false,,,,,,false,false,1013ee90-27f7-452f-bdb2-905c238bfe90
ObjectId(5a4ab25e3a1bab5bf9fc2b53),false,false,false,false,,,,,,false,false,14081adf-fd2d-1943-6479-92eaf61bb752
ObjectId(5a4ab25e3a1bab5bf9fc2b54),false,false,false,false,,,,,,false,false,150164f0-d1b6-4bf7-05db-f50bfc6452af
ObjectId(5a4ab25e3a1bab5bf9fc2b55),false,false,false,false,,,,,,false,false,b036dba6-e2fc-d572-01f1-d8785a24f02f
ObjectId(5a4ab25e3a1bab5bf9fc2b56),false,false,false,false,,,,,,false,false,b7ea0b72-9b79-b1d7-95f6-16d2d12f8632
ObjectId(5a4ab25e3a1bab5bf9fc2b57),false,false,false,false,,,,,,false,false,b8370935-1810-7c59-2c9e-2306b231fed1
ObjectId(5a4ab25e3a1bab5bf9fc2b58),false,false,false,false,,,,,,false,false,299eb9f7-2130-4bdc-a83f-ff42fb2e20c4
ObjectId(5a4ab25e3a1bab5bf9fc2b59),true,true,true,true,true,0.10704225352112676,7,0.15492957746478872,0.7380281690140845,true,true,593c8778-cc7d-40cc-ae26-0293e53be96b
ObjectId(5a4ab25e3a1bab5bf9fc2b5a),false,false,false,false,,,,,,false,false,775afdc1-31b6-4caf-b4b8-af1f19a88a94
