app_key	app_version	build_nr	device_type	event	event_id	event_value	locale	remote_addr	screen	server_ts	timezone	ts	user-agent	user_id	uuid
68a75926033f70179b19a9ccd135d5ff		3	desktop	gtm.load			en-US	66.102.6.83	1024x768	1507186856	-14400000	1507186855	Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko	a73aa5c1-93a0-8865-32ab-72dea2208970	
68a75926033f70179b19a9ccd135d5ff	v4	3	desktop	launch			el-GR	160.40.51.88	1920x1080	1507208401	10800000	1507208402	Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:56.0) Gecko/20100101 Firefox/56.0	dffa998e-8a58-4843-b5a8-c2cadd69b874	
68a75926033f70179b19a9ccd135d5ff		3	desktop	gtm.load			en-US	66.102.8.211	1024x768	1507283529	-18000000	1507283529	Mozilla/5.0 (Windows NT 6.1; Trident/7.0; rv:11.0) like Gecko	8734f501-6fb9-5b2b-36fc-3f4928b79d0a	
68a75926033f70179b19a9ccd135d5ff		3	desktop	gtm.js			en-US	66.102.8.194	1024x768	1507283529	-18000000	1507283529	Mozilla/5.0 (Windows NT 6.1; Trident/7.0; rv:11.0) like Gecko	8734f501-6fb9-5b2b-36fc-3f4928b79d0a	
68a75926033f70179b19a9ccd135d5ff		3	desktop	gtm.dom			en-US	66.102.8.207	1024x768	1507283529	-18000000	1507283529	Mozilla/5.0 (Windows NT 6.1; Trident/7.0; rv:11.0) like Gecko	8734f501-6fb9-5b2b-36fc-3f4928b79d0a	
68a75926033f70179b19a9ccd135d5ff		3	desktop	gtm.dom			en-US	66.102.6.182	1024x768	1507374434	-18000000	1507374433	Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko	1bcad725-e061-9fab-9e2d-97872ed998c3	
68a75926033f70179b19a9ccd135d5ff		3	desktop	gtm.js			en-US	66.102.6.180	1024x768	1507374434	-18000000	1507374433	Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko	1bcad725-e061-9fab-9e2d-97872ed998c3	
68a75926033f70179b19a9ccd135d5ff		3	desktop	gtm.load			en-US	66.102.6.182	1024x768	1507374434	-18000000	1507374433	Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko	1bcad725-e061-9fab-9e2d-97872ed998c3	
68a75926033f70179b19a9ccd135d5ff		3	desktop	gtm.js			en-US	66.249.88.31	1024x768	1507362736	-18000000	1507362734	Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko	73b3e252-3473-3302-6ff3-598e902c828e	
68a75926033f70179b19a9ccd135d5ff		3	desktop	gtm.dom			en-US	66.249.88.24	1024x768	1507362736	-18000000	1507362734	Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko	73b3e252-3473-3302-6ff3-598e902c828e	
68a75926033f70179b19a9ccd135d5ff		3	desktop	gtm.load			en-US	66.249.88.29	1024x768	1507362736	-18000000	1507362734	Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko	73b3e252-3473-3302-6ff3-598e902c828e	
68a75926033f70179b19a9ccd135d5ff		3	desktop	gtm.js			en-US	66.249.88.26	1024x768	1507467710	-18000000	1507467710	Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko	a3afacf9-9d3f-a3f3-7650-9b99b230b762	
68a75926033f70179b19a9ccd135d5ff		3	desktop	gtm.load			en-US	66.249.88.31	1024x768	1507467710	-18000000	1507467710	Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko	a3afacf9-9d3f-a3f3-7650-9b99b230b762	
68a75926033f70179b19a9ccd135d5ff		3	desktop	gtm.dom			en-US	66.249.88.27	1024x768	1507467710	-18000000	1507467710	Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko	a3afacf9-9d3f-a3f3-7650-9b99b230b762	
68a75926033f70179b19a9ccd135d5ff		3	desktop	gtm.dom			en-US	66.102.6.188	1024x768	1507563224	-18000000	1507563223	Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko	f97c5f55-6038-76fd-d8f3-e7973b2401dd	
68a75926033f70179b19a9ccd135d5ff		3	desktop	gtm.js			en-US	66.102.6.162	1024x768	1507563224	-18000000	1507563223	Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko	f97c5f55-6038-76fd-d8f3-e7973b2401dd	
68a75926033f70179b19a9ccd135d5ff		3	desktop	gtm.load			en-US	66.102.6.190	1024x768	1507563224	-18000000	1507563223	Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko	f97c5f55-6038-76fd-d8f3-e7973b2401dd	
